user_id,register_time,recently_logged,number_of_classes_join,number_of_classes_out,learn_time,school
用户29939,2020/3/1 16:38,2020/6/5 16:01,1,0,"1,843.75",贵州理工学院
用户29930,2020/3/1 16:38,2020/5/12 13:41,1,0,784.33,贵州理工学院
用户29931,2020/3/1 16:38,2020/5/17 15:06,1,0,337.88,贵州理工学院
用户29932,2020/3/1 16:38,2020/5/8 16:25,7,2,735.2,贵州理工学院
用户29925,2020/3/1 16:38,2020/4/11 19:54,1,0,"2,326.67",贵州理工学院
用户29926,2020/3/1 16:38,2020/4/29 9:37,1,0,340.25,贵州理工学院
用户29927,2020/3/1 16:38,2020/6/4 23:19,1,0,523.92,贵州理工学院
用户29928,2020/3/1 16:38,2020/4/13 13:46,1,0,"1,007.08",贵州理工学院
用户29929,2020/3/1 16:38,2020/3/2 10:40,4,0,555.12,贵州理工学院
用户29919,2020/3/1 16:38,2020/4/1 8:13,1,0,383.83,贵州理工学院
用户29920,2020/3/1 16:38,2020/3/8 19:00,1,0,"1,313.62",贵州理工学院
用户29921,2020/3/1 16:38,2020/4/23 10:45,1,0,"2,841.60",贵州理工学院
用户29922,2020/3/1 16:38,2020/4/11 22:44,1,0,191.8,贵州理工学院
用户29923,2020/3/1 16:38,2020/4/11 15:19,1,0,520.2,贵州理工学院
用户29924,2020/3/1 16:38,2020/5/9 20:47,3,0,896.82,贵州理工学院
用户29917,2020/3/1 16:38,2020/4/5 16:43,1,0,468.15,贵州理工学院
用户29918,2020/3/1 16:38,2020/5/6 14:11,5,0,408.92,贵州理工学院
用户29850,2020/3/1 12:07,2020/6/6 14:10,4,0,"6,094.92",东华理工大学
用户29807,2020/3/1 10:16,2020/5/7 15:49,1,0,"2,296.77",东华理工大学
用户29490,2020/2/27 10:20,2020/4/29 11:25,1,0,"2,208.78",青岛工学院
用户29483,2020/2/27 9:58,2020/4/12 18:36,3,0,"2,157.98",西华大学
用户29484,2020/2/27 9:58,2020/4/25 19:23,1,0,"2,169.52",西华大学
用户29475,2020/2/27 9:58,2020/5/9 8:21,1,0,226.57,西华大学
用户29476,2020/2/27 9:58,2020/5/3 10:31,2,0,"4,213.82",西华大学
用户29477,2020/2/27 9:58,2020/5/6 20:02,2,0,"1,376.43",西华大学
用户29478,2020/2/27 9:58,--,2,0,0,西华大学
用户29479,2020/2/27 9:58,2020/3/31 11:48,2,0,"2,187.75",西华大学
用户29480,2020/2/27 9:58,2020/4/25 12:53,1,0,456.97,西华大学
用户29481,2020/2/27 9:58,2020/4/26 17:08,2,0,"1,754.97",西华大学
用户29482,2020/2/27 9:58,2020/4/12 11:02,3,1,604.08,西华大学
用户29469,2020/2/27 9:58,2020/5/19 20:55,4,0,"8,121.63",西华大学
用户29470,2020/2/27 9:58,2020/4/8 9:51,3,0,"4,014.23",西华大学
用户29471,2020/2/27 9:58,2020/5/26 21:04,8,0,"4,762.50",西华大学
用户29472,2020/2/27 9:58,2020/5/6 19:08,3,0,"1,444.37",西华大学
用户29473,2020/2/27 9:58,2020/5/18 21:37,3,0,"6,121.40",西华大学
用户29474,2020/2/27 9:58,2020/4/24 14:14,1,0,"2,375.23",西华大学
用户29467,2020/2/27 9:58,2020/4/30 12:18,2,0,167.22,西华大学
用户29468,2020/2/27 9:58,2020/4/13 18:51,1,0,"1,229.38",西华大学
用户29442,2020/2/27 0:40,2020/4/11 12:12,1,0,395.58,青岛工学院
用户29443,2020/2/27 0:40,2020/3/27 11:25,1,0,27.48,青岛工学院
用户29444,2020/2/27 0:40,2020/4/15 17:33,1,0,78.22,青岛工学院
用户29445,2020/2/27 0:40,2020/6/14 12:51,2,0,"1,606.12",青岛工学院
用户29446,2020/2/27 0:40,2020/4/10 12:19,1,0,"7,547.38",青岛工学院
用户29447,2020/2/27 0:40,2020/4/15 19:30,1,0,434.52,青岛工学院
用户29441,2020/2/27 0:38,2020/5/20 18:40,1,0,"1,062.52",青岛工学院
用户29440,2020/2/27 0:38,2020/2/27 10:07,1,0,967.73,青岛工学院
用户29437,2020/2/27 0:38,2020/4/17 13:45,1,0,"2,211.42",青岛工学院
用户29438,2020/2/27 0:38,2020/5/6 7:37,1,0,944.98,青岛工学院
用户29439,2020/2/27 0:38,2020/6/5 16:16,1,0,652.37,青岛工学院
用户29430,2020/2/27 0:38,2020/3/4 9:25,1,0,7.05,青岛工学院
用户29431,2020/2/27 0:38,2020/4/15 20:24,1,0,522.45,青岛工学院
用户29432,2020/2/27 0:38,2020/4/16 2:51,1,0,814.23,青岛工学院
用户29433,2020/2/27 0:38,2020/6/12 9:33,1,0,"1,586.23",青岛工学院
用户29434,2020/2/27 0:38,2020/2/27 10:26,1,0,638.53,青岛工学院
用户29435,2020/2/27 0:38,2020/4/15 19:01,1,0,"1,022.05",青岛工学院
用户29436,2020/2/27 0:38,2020/6/13 10:42,2,0,"1,680.35",青岛工学院
用户29428,2020/2/27 0:38,2020/4/15 17:50,1,0,829.93,青岛工学院
用户29429,2020/2/27 0:38,2020/4/16 12:22,1,0,"1,092.78",青岛工学院
用户29421,2020/2/27 0:38,2020/4/23 8:28,1,0,235,青岛工学院
用户29422,2020/2/27 0:38,2020/4/20 10:53,1,0,762.03,青岛工学院
用户29423,2020/2/27 0:38,2020/4/9 10:09,1,0,138.87,青岛工学院
用户29424,2020/2/27 0:38,2020/2/27 7:45,1,0,934,青岛工学院
用户29425,2020/2/27 0:38,2020/4/16 1:53,1,0,"1,098.15",青岛工学院
用户29426,2020/2/27 0:38,2020/4/24 15:45,1,0,387.25,青岛工学院
用户29427,2020/2/27 0:38,2020/4/16 18:36,1,0,"3,037.87",青岛工学院
用户29417,2020/2/27 0:38,2020/2/27 8:56,1,0,921.03,青岛工学院
用户29418,2020/2/27 0:38,2020/4/15 8:23,1,0,"1,745.03",青岛工学院
用户29419,2020/2/27 0:38,2020/4/9 19:56,1,0,186.8,青岛工学院
用户29420,2020/2/27 0:38,2020/4/22 8:28,1,0,316.15,青岛工学院
用户29413,2020/2/27 0:38,2020/6/6 10:50,1,0,174.28,青岛工学院
用户29414,2020/2/27 0:38,2020/4/28 8:41,1,0,759.15,青岛工学院
用户29415,2020/2/27 0:38,2020/2/27 12:42,1,0,225.37,青岛工学院
用户29416,2020/2/27 0:38,2020/6/12 11:01,1,0,"1,808.33",青岛工学院
用户29406,2020/2/27 0:38,2020/4/27 18:16,1,0,698.58,青岛工学院
用户29407,2020/2/27 0:38,2020/2/27 10:03,1,0,44.45,青岛工学院
用户29408,2020/2/27 0:38,2020/4/9 13:47,1,0,310.42,青岛工学院
用户29409,2020/2/27 0:38,2020/2/27 10:05,1,0,"1,026.90",青岛工学院
用户29410,2020/2/27 0:38,2020/4/20 10:12,1,0,"1,226.07",青岛工学院
用户29411,2020/2/27 0:38,2020/4/10 10:14,1,0,561.93,青岛工学院
用户29412,2020/2/27 0:38,2020/6/4 15:36,1,0,767.68,青岛工学院
用户29403,2020/2/27 0:38,2020/4/22 8:31,1,0,"1,117.95",青岛工学院
用户29404,2020/2/27 0:38,2020/4/21 1:35,1,0,"6,502.90",青岛工学院
用户29405,2020/2/27 0:38,2020/4/23 10:44,1,0,"1,924.33",青岛工学院
用户29397,2020/2/27 0:38,2020/4/27 12:16,1,0,"2,900.35",青岛工学院
用户29398,2020/2/27 0:38,2020/4/23 11:29,1,0,751.85,青岛工学院
用户29399,2020/2/27 0:38,2020/5/27 11:03,1,0,"3,255.65",青岛工学院
用户29400,2020/2/27 0:38,2020/6/18 9:54,2,0,"5,479.32",青岛工学院
用户29401,2020/2/27 0:38,2020/6/12 16:10,2,0,"1,550.03",青岛工学院
用户29402,2020/2/27 0:38,2020/4/7 16:44,1,0,587.6,青岛工学院
用户29393,2020/2/27 0:38,2020/4/15 19:48,1,0,879.83,青岛工学院
用户29394,2020/2/27 0:38,2020/6/12 10:57,1,0,"1,574.87",青岛工学院
用户29395,2020/2/27 0:38,2020/4/30 8:37,1,0,978.88,青岛工学院
用户29396,2020/2/27 0:38,2020/4/21 8:30,1,0,"1,156.65",青岛工学院
用户29389,2020/2/27 0:38,2020/4/12 11:00,1,0,"1,738.93",青岛工学院
用户29390,2020/2/27 0:38,2020/5/29 10:36,1,0,"1,255.95",青岛工学院
用户29391,2020/2/27 0:38,2020/5/26 14:32,2,0,341.57,青岛工学院
用户29392,2020/2/27 0:38,2020/4/15 18:56,1,0,"2,122.32",青岛工学院
用户29382,2020/2/27 0:38,2020/4/29 15:19,1,0,"1,747.88",青岛工学院
用户29383,2020/2/27 0:38,2020/4/23 10:44,1,0,424.02,青岛工学院
用户29384,2020/2/27 0:38,2020/4/8 19:00,1,0,645.05,青岛工学院
用户29385,2020/2/27 0:38,2020/4/7 16:48,1,0,659.8,青岛工学院
用户29386,2020/2/27 0:38,2020/4/24 15:59,1,0,986.88,青岛工学院
用户29387,2020/2/27 0:38,2020/4/23 11:03,1,0,"1,819.33",青岛工学院
用户29388,2020/2/27 0:38,2020/4/16 8:34,1,0,"1,722.90",青岛工学院
用户29380,2020/2/27 0:38,2020/4/25 13:44,1,0,832.18,青岛工学院
用户29381,2020/2/27 0:38,2020/5/8 19:42,1,0,183.92,青岛工学院
用户29373,2020/2/27 0:38,2020/5/27 16:40,1,0,"1,180.92",青岛工学院
用户29374,2020/2/27 0:38,2020/4/16 14:16,1,0,"1,298.13",青岛工学院
用户29375,2020/2/27 0:38,2020/4/15 8:59,1,0,"4,159.53",青岛工学院
用户29376,2020/2/27 0:38,2020/5/21 10:55,1,0,"1,493.13",青岛工学院
用户29377,2020/2/27 0:38,2020/4/16 14:15,1,0,"1,293.33",青岛工学院
用户29378,2020/2/27 0:38,2020/4/25 13:37,1,0,630.8,青岛工学院
用户29379,2020/2/27 0:38,2020/4/15 22:20,1,0,"3,044.53",青岛工学院
用户29372,2020/2/27 0:38,2020/6/12 19:30,2,0,"1,637.53",青岛工学院
用户29365,2020/2/27 0:37,2020/6/13 8:31,2,0,"4,461.28",青岛工学院
用户29366,2020/2/27 0:37,2020/4/28 12:52,1,0,"2,158.12",青岛工学院
用户29367,2020/2/27 0:37,2020/4/15 18:48,1,0,"1,157.08",青岛工学院
用户29368,2020/2/27 0:37,2020/4/28 22:39,1,0,"1,899.28",青岛工学院
用户29369,2020/2/27 0:37,2020/4/15 21:09,1,0,"1,433.02",青岛工学院
用户29370,2020/2/27 0:37,2020/4/15 17:43,1,0,"1,349.12",青岛工学院
用户29371,2020/2/27 0:37,2020/4/7 21:11,1,0,566.27,青岛工学院
用户29364,2020/2/27 0:37,2020/5/22 16:45,2,0,"6,401.98",青岛工学院
用户29357,2020/2/27 0:37,2020/4/24 8:41,1,0,"1,350.27",青岛工学院
用户29358,2020/2/27 0:37,2020/6/14 9:54,2,0,"4,920.00",青岛工学院
用户29359,2020/2/27 0:37,2020/6/12 18:37,1,0,707.75,青岛工学院
用户29360,2020/2/27 0:37,2020/5/6 12:19,1,0,"2,726.30",青岛工学院
用户29361,2020/2/27 0:37,2020/4/30 10:06,1,0,"1,157.70",青岛工学院
用户29362,2020/2/27 0:37,2020/6/13 13:35,2,0,"4,050.47",青岛工学院
用户29363,2020/2/27 0:37,2020/4/15 10:44,1,0,"1,385.07",青岛工学院
用户29356,2020/2/27 0:37,2020/4/30 18:34,1,0,"1,285.78",青岛工学院
用户29349,2020/2/27 0:37,2020/4/9 19:55,1,0,663.13,青岛工学院
用户29350,2020/2/27 0:37,2020/6/14 9:11,2,0,"1,879.97",青岛工学院
用户29351,2020/2/27 0:37,2020/6/7 23:09,1,0,"2,128.35",青岛工学院
用户29352,2020/2/27 0:37,2020/6/12 9:23,1,0,90.18,青岛工学院
用户29353,2020/2/27 0:37,2020/6/17 12:14,1,0,255.07,青岛工学院
用户29354,2020/2/27 0:37,2020/6/12 20:49,2,0,"4,894.68",青岛工学院
用户29355,2020/2/27 0:37,2020/4/24 23:54,1,0,811.23,青岛工学院
用户29344,2020/2/27 0:37,2020/6/15 7:50,2,0,"3,227.82",青岛工学院
用户29345,2020/2/27 0:37,2020/4/2 18:52,1,0,194.93,青岛工学院
用户29346,2020/2/27 0:37,2020/5/8 18:23,1,0,536.27,青岛工学院
用户29347,2020/2/27 0:37,2020/6/14 22:22,2,0,"1,764.97",青岛工学院
用户29348,2020/2/27 0:37,2020/5/7 8:15,1,0,"1,764.02",青岛工学院
用户29341,2020/2/27 0:37,2020/5/23 19:06,1,0,"1,775.80",青岛工学院
用户29342,2020/2/27 0:37,2020/3/9 13:40,1,0,7.32,青岛工学院
用户29343,2020/2/27 0:37,2020/4/24 20:03,1,0,589.13,青岛工学院
用户29340,2020/2/27 0:37,2020/4/30 20:12,1,0,477.67,青岛工学院
用户29333,2020/2/27 0:37,2020/6/12 18:07,2,0,"1,257.40",青岛工学院
用户29334,2020/2/27 0:37,2020/4/14 19:33,1,0,752.1,青岛工学院
用户29335,2020/2/27 0:37,2020/5/18 11:35,1,0,"1,912.67",青岛工学院
用户29336,2020/2/27 0:37,2020/6/14 22:32,2,0,"1,771.47",青岛工学院
用户29337,2020/2/27 0:37,2020/4/24 19:49,1,0,658.82,青岛工学院
用户29338,2020/2/27 0:37,2020/6/13 14:18,1,0,"1,155.93",青岛工学院
用户29339,2020/2/27 0:37,2020/4/24 19:50,1,0,"1,644.62",青岛工学院
用户29331,2020/2/27 0:37,2020/4/28 12:25,1,0,809.48,青岛工学院
用户29332,2020/2/27 0:37,2020/4/24 19:43,1,0,922.3,青岛工学院
用户29325,2020/2/27 0:37,2020/4/25 10:32,1,0,"1,114.03",青岛工学院
用户29326,2020/2/27 0:37,2020/6/14 22:28,2,0,"6,676.32",青岛工学院
用户29327,2020/2/27 0:37,2020/4/24 19:48,1,0,"2,780.88",青岛工学院
用户29328,2020/2/27 0:37,2020/6/12 10:27,1,0,"2,349.03",青岛工学院
用户29329,2020/2/27 0:37,2020/4/24 21:53,1,0,"2,366.12",青岛工学院
用户29330,2020/2/27 0:37,2020/4/24 18:06,1,0,"1,469.57",青岛工学院
用户29323,2020/2/27 0:36,2020/5/7 11:57,1,0,518.85,青岛工学院
用户29324,2020/2/27 0:36,2020/6/16 16:44,2,0,"4,120.33",青岛工学院
用户29317,2020/2/27 0:36,2020/4/24 15:42,1,0,728.45,青岛工学院
用户29318,2020/2/27 0:36,2020/6/13 9:34,2,0,664.6,青岛工学院
用户29319,2020/2/27 0:36,2020/6/16 9:46,2,0,"5,351.58",青岛工学院
用户29320,2020/2/27 0:36,2020/4/25 0:29,1,0,"1,147.43",青岛工学院
用户29321,2020/2/27 0:36,2020/4/15 17:48,1,0,417.58,青岛工学院
用户29322,2020/2/27 0:36,2020/4/24 21:59,1,0,381.77,青岛工学院
用户29311,2020/2/27 0:36,2020/5/9 23:50,1,0,18.3,青岛工学院
用户29312,2020/2/27 0:36,--,1,0,0,青岛工学院
用户29313,2020/2/27 0:36,2020/4/30 18:41,1,0,"3,159.48",青岛工学院
用户29314,2020/2/27 0:36,2020/4/24 21:21,1,0,662.12,青岛工学院
用户29315,2020/2/27 0:36,2020/6/13 15:41,2,0,"1,693.05",青岛工学院
用户29316,2020/2/27 0:36,2020/6/14 9:56,2,0,"1,034.93",青岛工学院
用户29309,2020/2/27 0:36,2020/4/14 22:14,1,0,297.07,青岛工学院
用户29310,2020/2/27 0:36,2020/4/29 14:38,1,0,"1,698.45",青岛工学院
用户29302,2020/2/27 0:36,2020/3/27 10:43,1,0,807.72,青岛工学院
用户29303,2020/2/27 0:36,2020/6/16 21:16,1,0,"1,001.50",青岛工学院
用户29304,2020/2/27 0:36,2020/4/15 21:37,1,0,"2,288.75",青岛工学院
用户29305,2020/2/27 0:36,2020/5/16 9:35,1,0,"1,849.77",青岛工学院
用户29306,2020/2/27 0:36,2020/5/12 21:26,2,1,950.13,青岛工学院
用户29307,2020/2/27 0:36,2020/5/8 10:13,1,0,"1,003.20",青岛工学院
用户29308,2020/2/27 0:36,2020/4/29 14:51,1,0,605.05,青岛工学院
用户29301,2020/2/27 0:36,2020/6/12 17:17,1,0,"2,836.17",青岛工学院
用户29298,2020/2/27 0:36,2020/4/24 17:49,1,0,"1,696.85",青岛工学院
用户29299,2020/2/27 0:36,2020/5/29 13:34,1,0,"5,037.58",青岛工学院
用户29300,2020/2/27 0:36,2020/6/14 8:54,1,0,501.65,青岛工学院
用户29293,2020/2/27 0:36,2020/6/17 17:50,1,0,"2,524.57",青岛工学院
用户29294,2020/2/27 0:36,2020/3/5 20:09,1,0,497.6,青岛工学院
用户29295,2020/2/27 0:36,2020/6/14 10:46,2,0,348.32,青岛工学院
用户29296,2020/2/27 0:36,2020/4/14 14:01,1,0,"1,601.22",青岛工学院
用户29297,2020/2/27 0:36,2020/2/27 10:03,1,0,146.58,青岛工学院
用户29285,2020/2/27 0:36,2020/4/15 14:37,1,0,980.43,青岛工学院
用户29286,2020/2/27 0:36,2020/4/1 20:44,1,0,491.52,青岛工学院
用户29287,2020/2/27 0:36,2020/5/8 8:34,1,0,600.67,青岛工学院
用户29288,2020/2/27 0:36,2020/4/16 6:13,1,0,"1,660.08",青岛工学院
用户29289,2020/2/27 0:36,2020/2/27 10:39,2,0,32.07,青岛工学院
用户29290,2020/2/27 0:36,2020/6/17 17:40,1,0,"3,270.02",青岛工学院
用户29291,2020/2/27 0:36,2020/3/31 12:29,1,0,111.8,青岛工学院
用户29292,2020/2/27 0:36,2020/5/12 12:19,1,0,95.95,青岛工学院
用户29277,2020/2/27 0:35,2020/3/30 8:52,1,0,407.4,青岛工学院
用户29278,2020/2/27 0:35,2020/4/21 14:57,1,0,708.37,青岛工学院
用户29279,2020/2/27 0:35,2020/4/23 11:05,1,0,98.77,青岛工学院
用户29280,2020/2/27 0:35,2020/4/10 10:10,1,0,448.8,青岛工学院
用户29281,2020/2/27 0:35,2020/5/22 10:12,1,0,"1,018.73",青岛工学院
用户29282,2020/2/27 0:35,2020/4/28 10:25,1,0,400.15,青岛工学院
用户29283,2020/2/27 0:35,2020/4/4 12:53,1,0,314.47,青岛工学院
用户29284,2020/2/27 0:35,2020/4/26 16:00,1,0,1.8,青岛工学院
用户29273,2020/2/27 0:35,2020/5/12 20:31,1,0,"1,087.75",青岛工学院
用户29274,2020/2/27 0:35,2020/6/12 19:25,1,0,795.07,青岛工学院
用户29275,2020/2/27 0:35,2020/5/7 15:47,1,0,"1,733.80",青岛工学院
用户29276,2020/2/27 0:35,2020/5/6 18:37,1,0,942.23,青岛工学院
用户29269,2020/2/27 0:35,2020/4/12 19:02,1,0,795.48,青岛工学院
用户29270,2020/2/27 0:35,2020/5/6 18:42,1,0,726.62,青岛工学院
用户29271,2020/2/27 0:35,2020/6/11 12:41,1,0,624.47,青岛工学院
用户29272,2020/2/27 0:35,2020/6/11 12:55,1,0,855.6,青岛工学院
用户29250,2020/2/26 21:25,2020/5/6 19:26,1,0,958.25,青岛工学院
用户29249,2020/2/26 21:24,2020/4/15 17:45,1,0,"1,462.70",青岛工学院
用户29184,2020/2/26 15:06,2020/5/28 18:15,1,1,0.35,西京学院
用户29178,2020/2/26 14:27,2020/3/11 15:47,1,0,991.23,柳州铁道职业技术学院
用户29179,2020/2/26 14:27,2020/5/30 21:36,1,0,"1,444.23",柳州铁道职业技术学院
用户29172,2020/2/26 13:15,2020/4/9 14:12,1,0,"2,300.20",广东农工商职业技术学院
用户29168,2020/2/26 12:37,2020/5/8 13:16,2,0,"6,190.05",西安欧亚学院
用户29163,2020/2/26 12:37,2020/3/25 14:39,2,0,0.28,西安欧亚学院
用户29164,2020/2/26 12:37,--,1,0,0,西安欧亚学院
用户29165,2020/2/26 12:37,--,1,0,0,西安欧亚学院
用户29166,2020/2/26 12:37,2020/4/29 19:24,1,0,819.9,西安欧亚学院
用户29167,2020/2/26 12:37,2020/4/15 3:23,1,0,"4,405.52",西安欧亚学院
用户29162,2020/2/26 12:32,2020/4/22 8:58,1,0,"1,051.32",西安欧亚学院
用户29155,2020/2/26 12:32,--,1,0,0,西安欧亚学院
用户29156,2020/2/26 12:32,2020/4/21 23:17,2,0,"3,287.67",西安欧亚学院
用户29157,2020/2/26 12:32,2020/4/25 13:26,1,0,"1,187.60",西安欧亚学院
用户29158,2020/2/26 12:32,--,1,0,0,西安欧亚学院
用户29159,2020/2/26 12:32,2020/6/3 23:42,1,0,"1,938.53",西安欧亚学院
用户29160,2020/2/26 12:32,2020/3/22 20:54,1,0,"1,206.58",西安欧亚学院
用户29161,2020/2/26 12:32,2020/6/7 11:13,2,0,"4,744.77",西安欧亚学院
用户29153,2020/2/26 12:32,2020/4/20 16:00,1,0,"2,030.23",西安欧亚学院
用户29154,2020/2/26 12:32,2020/4/21 23:29,1,0,"1,103.52",西安欧亚学院
用户29147,2020/2/26 12:32,--,1,0,0,西安欧亚学院
用户29148,2020/2/26 12:32,2020/3/18 14:07,1,0,14.37,西安欧亚学院
用户29149,2020/2/26 12:32,--,1,0,0,西安欧亚学院
用户29150,2020/2/26 12:32,2020/4/2 20:03,1,0,0,西安欧亚学院
用户29151,2020/2/26 12:32,2020/5/9 14:58,4,0,778.18,西安欧亚学院
用户29152,2020/2/26 12:32,--,1,0,0,西安欧亚学院
用户29144,2020/2/26 12:32,2020/4/30 13:48,1,0,"1,115.65",西安欧亚学院
用户29145,2020/2/26 12:32,2020/3/4 10:15,1,0,18.47,西安欧亚学院
用户29146,2020/2/26 12:32,--,1,0,0,西安欧亚学院
用户29139,2020/2/26 12:32,--,1,0,0,西安欧亚学院
用户29140,2020/2/26 12:32,2020/4/8 9:39,1,0,146.92,西安欧亚学院
用户29141,2020/2/26 12:32,2020/4/15 13:44,1,0,650.65,西安欧亚学院
用户29142,2020/2/26 12:32,2020/4/22 14:57,1,0,"1,852.17",西安欧亚学院
用户29143,2020/2/26 12:32,--,1,0,0,西安欧亚学院
用户29136,2020/2/26 12:32,2020/5/8 14:00,2,0,"1,716.18",西安欧亚学院
用户29137,2020/2/26 12:32,2020/6/3 10:38,1,0,606.25,西安欧亚学院
用户29138,2020/2/26 12:32,--,1,0,0,西安欧亚学院
用户29131,2020/2/26 12:32,2020/5/5 11:38,3,0,"1,580.67",西安欧亚学院
用户29132,2020/2/26 12:32,--,1,0,0,西安欧亚学院
用户29133,2020/2/26 12:32,2020/3/12 15:19,1,0,112.07,西安欧亚学院
用户29134,2020/2/26 12:32,2020/4/22 14:34,1,0,"1,948.63",西安欧亚学院
用户29135,2020/2/26 12:32,2020/4/21 16:15,1,0,"1,992.80",西安欧亚学院
用户29128,2020/2/26 12:32,2020/5/7 12:30,2,0,558.8,西安欧亚学院
用户29129,2020/2/26 12:32,2020/3/4 9:47,1,0,0.23,西安欧亚学院
用户29130,2020/2/26 12:32,2020/4/15 14:16,2,0,495.17,西安欧亚学院
用户29123,2020/2/26 12:32,2020/6/13 14:09,3,0,"8,375.55",西安欧亚学院
用户29124,2020/2/26 12:32,2020/4/21 21:29,1,0,643.57,西安欧亚学院
用户29125,2020/2/26 12:32,2020/4/27 10:11,1,0,"5,068.20",西安欧亚学院
用户29126,2020/2/26 12:32,--,1,0,0,西安欧亚学院
用户29127,2020/2/26 12:32,2020/4/15 9:33,1,0,381.07,西安欧亚学院
用户29120,2020/2/26 12:32,2020/5/12 14:28,1,0,"2,422.33",西安欧亚学院
用户29121,2020/2/26 12:32,2020/3/16 16:46,1,0,0.43,西安欧亚学院
用户29122,2020/2/26 12:32,--,1,0,0,西安欧亚学院
用户29115,2020/2/26 12:32,2020/5/28 22:35,7,0,"4,265.72",西安欧亚学院
用户29116,2020/2/26 12:32,2020/5/28 15:48,3,0,"12,449.08",西安欧亚学院
用户29117,2020/2/26 12:32,2020/3/20 14:24,1,0,434.47,西安欧亚学院
用户29118,2020/2/26 12:32,2020/4/15 16:42,1,0,544.65,西安欧亚学院
用户29119,2020/2/26 12:32,2020/6/13 16:49,7,0,"7,493.10",西安欧亚学院
用户29110,2020/2/26 12:06,2020/4/29 13:38,1,0,"1,079.30",南阳理工学院
用户29111,2020/2/26 12:06,2020/4/20 8:09,1,0,"1,346.55",南阳理工学院
用户29112,2020/2/26 12:06,2020/4/20 22:54,1,0,"1,622.47",南阳理工学院
用户29113,2020/2/26 12:06,2020/4/11 23:18,1,0,96.83,南阳理工学院
用户29108,2020/2/26 12:04,2020/4/20 22:51,1,0,"3,203.10",南阳理工学院
用户29104,2020/2/26 12:04,2020/4/11 18:00,1,0,75.85,南阳理工学院
用户29105,2020/2/26 12:04,2020/4/21 15:08,1,0,81.08,南阳理工学院
用户29106,2020/2/26 12:04,2020/4/12 11:07,1,0,"1,881.48",南阳理工学院
用户29107,2020/2/26 12:04,2020/4/17 16:54,1,0,279.95,南阳理工学院
用户29099,2020/2/26 12:04,2020/5/23 4:47,1,0,"2,250.13",南阳理工学院
用户29100,2020/2/26 12:04,2020/4/11 23:36,1,0,13.87,南阳理工学院
用户29101,2020/2/26 12:04,2020/4/20 8:58,1,0,"4,173.62",南阳理工学院
用户29102,2020/2/26 12:04,2020/6/10 12:59,1,0,"2,218.13",南阳理工学院
用户29103,2020/2/26 12:04,2020/6/5 18:31,1,0,"2,320.32",南阳理工学院
用户29096,2020/2/26 12:04,2020/4/12 19:54,1,0,480.98,南阳理工学院
用户29097,2020/2/26 12:04,2020/4/29 17:38,1,0,"3,102.02",南阳理工学院
用户29098,2020/2/26 12:04,2020/4/22 21:17,1,0,"1,875.13",南阳理工学院
用户29088,2020/2/26 12:04,2020/4/12 14:19,1,0,5.47,南阳理工学院
用户29089,2020/2/26 12:04,2020/5/8 8:52,1,0,611.43,南阳理工学院
用户29090,2020/2/26 12:04,2020/6/3 16:41,1,0,17.93,南阳理工学院
用户29091,2020/2/26 12:04,2020/4/11 21:02,1,0,"2,854.72",南阳理工学院
用户29092,2020/2/26 12:04,2020/4/19 15:41,1,0,123.62,南阳理工学院
用户29093,2020/2/26 12:04,2020/4/20 10:33,1,0,"1,138.17",南阳理工学院
用户29094,2020/2/26 12:04,2020/5/18 23:04,1,0,18.73,南阳理工学院
用户29095,2020/2/26 12:04,2020/5/31 14:37,1,0,176.93,南阳理工学院
用户29085,2020/2/26 12:04,2020/3/1 10:30,1,0,585.08,南阳理工学院
用户29086,2020/2/26 12:04,2020/5/11 8:19,1,0,"1,208.20",南阳理工学院
用户29087,2020/2/26 12:04,2020/4/5 19:47,1,0,616.75,南阳理工学院
用户29080,2020/2/26 12:04,2020/6/11 12:27,1,0,693.23,南阳理工学院
用户29081,2020/2/26 12:04,2020/5/8 14:47,1,0,138,南阳理工学院
用户29082,2020/2/26 12:04,2020/4/12 20:27,1,0,"1,333.40",南阳理工学院
用户29083,2020/2/26 12:04,2020/5/16 14:17,1,0,752,南阳理工学院
用户29084,2020/2/26 12:04,2020/4/11 19:19,1,0,33.7,南阳理工学院
用户29075,2020/2/26 12:04,2020/5/19 17:22,1,0,"2,002.95",南阳理工学院
用户29076,2020/2/26 12:04,2020/4/24 23:03,1,0,"2,094.43",南阳理工学院
用户29077,2020/2/26 12:04,2020/4/22 8:31,1,0,"1,053.92",南阳理工学院
用户29078,2020/2/26 12:04,2020/4/12 14:18,1,0,"2,018.65",南阳理工学院
用户29079,2020/2/26 12:04,2020/5/20 23:58,1,0,"1,183.62",南阳理工学院
用户29072,2020/2/26 12:04,2020/4/17 19:02,1,0,"1,687.28",南阳理工学院
用户29073,2020/2/26 12:04,2020/4/21 10:27,1,0,"1,099.93",南阳理工学院
用户29074,2020/2/26 12:04,2020/4/27 20:48,1,0,"1,367.53",南阳理工学院
用户29065,2020/2/26 12:04,2020/4/18 16:01,1,0,"1,559.57",南阳理工学院
用户29066,2020/2/26 12:04,2020/4/19 11:58,1,0,33.48,南阳理工学院
用户29067,2020/2/26 12:04,2020/5/20 10:56,1,0,"3,871.93",南阳理工学院
